Age,Education_Num,Marital_Status,Occupation,Relationship,Sex,Capital_Gain,Capital_Loss,Hours_per_Week,Income
30,11,0,0,1,0,0,0,38,0
17,8,4,11,3,0,0,0,28,0
48,14,0,3,1,1,99999,0,50,1
48,13,2,12,0,1,0,0,40,1
23,11,4,11,1,0,0,0,40,0
35,10,2,2,0,1,0,0,47,0
30,9,4,13,1,1,4865,0,40,0
58,11,0,2,3,0,0,0,28,0
57,14,2,9,0,1,0,1977,45,1
27,11,4,11,1,1,0,0,42,0
43,10,4,0,1,0,0,0,47,0
18,10,4,0,3,0,0,0,40,0
44,8,2,0,0,1,0,0,28,0
24,9,4,4,1,1,0,0,28,0
23,11,4,12,3,0,0,0,40,0
30,11,4,9,1,1,0,0,40,0
52,10,2,3,0,1,15024,0,45,1
47,9,2,9,0,1,5013,0,28,0
47,9,2,6,0,1,0,0,48,1
44,9,2,13,0,1,5013,0,40,0
45,11,2,10,0,1,0,0,60,1
44,7,2,11,0,1,0,0,40,1
17,8,4,0,3,1,0,0,40,0
57,10,2,3,0,1,0,0,60,1
50,11,0,3,1,1,0,0,47,0
20,10,4,7,1,1,0,0,40,0
41,11,4,9,1,1,0,0,40,0
41,10,3,0,1,1,4650,0,40,0
28,9,4,13,3,1,0,0,28,0
46,8,5,6,3,0,0,0,40,0
56,13,2,9,0,1,0,1902,65,1
43,13,4,9,1,0,0,0,40,1
32,9,2,2,0,1,2407,0,40,0
38,10,4,11,1,1,0,0,47,0
22,10,4,0,1,0,0,0,28,0
17,8,4,0,3,0,0,0,28,0
34,9,4,2,1,1,0,0,40,0
27,11,4,3,1,1,0,0,40,0
41,14,0,3,4,0,0,0,40,1
25,10,4,12,2,1,0,0,40,0
63,9,6,4,1,1,0,0,28,0
34,10,2,3,0,1,0,0,50,1
32,9,2,2,0,1,0,0,40,0
54,9,2,2,0,1,0,0,40,1
21,9,4,5,1,1,0,0,40,0
71,8,2,10,0,1,0,0,39,0
22,11,4,0,1,0,0,0,40,0
32,11,0,9,4,0,0,0,40,0
47,11,2,9,0,1,0,0,40,0
24,10,4,6,1,1,0,0,30,0
17,8,4,7,3,1,0,0,28,0
33,11,4,3,3,1,0,0,40,0
68,10,0,13,1,0,0,0,28,0
37,15,2,9,5,0,0,0,39,1
22,10,4,2,3,1,0,0,35,0
48,8,2,13,0,1,0,0,40,0
31,11,5,13,1,1,0,0,45,0
24,9,4,2,3,1,0,0,40,0
39,8,2,6,0,1,0,0,40,0
20,9,2,0,5,0,0,0,45,0
35,11,4,0,1,1,0,0,47,0
77,8,6,0,1,1,0,0,28,0
53,10,2,12,0,1,0,0,40,0
39,10,2,6,0,1,0,0,40,0
55,14,2,9,0,1,15024,0,50,1
22,10,4,11,3,0,0,0,30,0
48,9,2,6,0,1,0,0,47,0
26,10,4,11,3,1,0,0,42,0
46,11,2,3,5,0,0,0,40,0
22,10,4,0,3,1,0,0,40,0
67,13,2,3,0,1,0,2174,50,1
27,10,2,0,3,0,0,0,40,0
23,11,4,0,1,1,0,0,47,0
18,8,4,11,3,0,0,0,28,0
26,10,4,0,4,0,0,0,40,0
44,10,2,9,0,1,0,0,45,0
38,14,4,3,1,0,0,0,40,1
36,9,0,3,1,1,0,0,40,0
66,9,6,8,1,0,0,0,47,0
43,10,2,2,0,1,0,0,40,0
21,10,4,9,1,1,0,0,28,0
64,10,6,0,4,0,0,0,28,0
51,10,0,0,1,0,0,0,40,0
30,9,2,2,0,1,0,0,40,0
36,15,2,9,0,1,7298,0,50,1
46,14,2,3,0,1,0,0,45,1
25,13,2,3,0,1,0,0,55,1
47,11,0,0,1,0,0,0,35,0
23,10,4,0,4,0,0,0,40,0
33,13,4,9,1,0,10520,0,45,1
56,8,0,0,1,1,0,0,40,0
33,10,4,2,1,1,8614,0,40,1
39,15,2,9,0,1,0,0,31,1
37,10,0,7,4,0,0,0,47,0
24,11,4,7,3,0,0,0,35,0
23,10,4,9,3,0,0,0,28,0
33,11,4,9,1,0,0,0,40,0
29,8,2,2,0,1,0,0,40,0
59,9,6,2,1,1,0,0,40,0
31,9,2,5,0,1,5013,0,40,0
42,10,2,3,5,0,0,0,40,1
54,8,2,3,0,1,0,0,40,0
42,9,0,2,4,1,0,0,40,0
53,9,2,2,0,1,0,0,40,0
26,10,2,6,0,1,0,0,40,0
38,8,4,7,4,0,0,0,28,0
27,9,4,5,3,1,0,0,37,0
27,11,2,9,5,0,0,0,40,0
47,11,0,11,4,0,0,0,28,0
41,9,4,7,1,1,0,0,30,0
21,11,4,3,3,1,0,0,40,0
19,9,4,2,3,1,0,0,40,0
40,11,2,2,0,1,0,0,40,0
43,9,2,7,0,1,0,0,47,0
77,8,2,5,0,1,0,0,28,0
40,13,2,0,0,1,0,1977,40,1
48,11,2,2,0,1,0,0,47,0
43,13,2,11,0,1,15024,0,50,1
32,9,2,13,0,1,0,0,40,0
30,9,4,2,3,1,0,0,47,0
49,9,2,2,0,1,0,0,40,0
23,9,2,2,0,1,0,0,40,0
45,11,2,9,5,0,2580,0,28,0
35,9,4,7,3,1,0,0,30,0
47,13,2,11,0,1,0,0,60,1
55,11,0,0,4,0,0,0,40,0
46,14,2,3,0,1,0,2392,50,1
38,9,2,13,0,1,0,0,47,0
23,10,2,12,0,1,0,0,42,0
50,9,2,4,0,1,0,0,65,1
59,15,2,9,0,1,99999,0,40,1
35,9,2,9,5,0,3942,0,35,0
36,13,2,3,0,1,0,0,50,1
47,9,2,13,0,1,0,0,40,0
48,10,0,3,1,1,0,1564,50,1
39,9,2,2,0,1,0,0,40,0
58,9,4,0,1,0,0,0,28,0
34,10,4,0,3,1,0,0,40,0
30,11,4,3,1,1,0,0,47,0
39,9,2,0,5,0,0,0,40,1
56,8,0,2,1,1,0,0,47,0
49,15,2,9,0,1,99999,0,37,1
74,8,2,5,0,1,0,0,28,0
56,8,2,11,0,1,0,0,40,0
26,11,4,0,4,0,0,0,28,0
25,8,2,10,5,0,0,0,47,0
51,9,0,0,4,0,0,0,40,0
75,8,3,0,1,0,0,0,28,0
25,9,4,7,4,0,0,0,40,0
34,9,0,3,4,0,2977,0,47,0
19,10,4,5,3,1,0,0,47,0
47,11,0,0,1,1,0,0,40,0
30,9,2,10,0,1,0,0,60,1
30,8,2,7,0,1,0,0,40,0
22,10,4,0,1,0,0,0,35,0
34,10,2,2,0,1,0,0,40,1
47,11,0,9,4,0,0,0,29,0
44,11,2,9,0,1,0,0,40,0
48,13,2,9,0,1,15024,0,45,1
54,13,2,12,0,1,0,0,25,1
45,11,2,11,0,1,0,1977,50,1
44,10,4,7,1,1,0,0,35,0
37,11,2,12,5,0,0,0,25,1
58,9,2,2,0,1,0,0,28,0
32,10,2,6,0,1,0,0,65,1
27,9,0,2,1,1,0,0,47,0
30,10,2,2,0,1,3137,0,47,0
46,9,3,4,1,1,3325,0,45,0
34,9,2,7,5,0,0,0,40,1
29,11,2,3,0,1,0,0,40,0
34,9,2,3,0,1,0,0,47,0
30,9,2,2,0,1,0,0,40,0
19,9,4,7,1,0,0,0,30,0
52,10,6,12,4,0,0,0,40,0
20,10,4,5,3,1,0,0,28,0
39,11,4,9,1,1,0,0,40,0
47,10,4,4,1,1,0,0,47,0
31,11,2,0,0,1,0,0,40,0
30,11,2,13,0,1,0,0,40,0
30,9,3,4,4,1,0,0,40,0
55,11,2,3,0,1,0,0,47,0
41,11,4,7,1,1,0,0,40,0
47,13,2,11,0,1,0,1977,40,1
42,11,0,0,1,0,0,0,40,0
49,9,2,2,0,1,0,0,40,0
56,8,2,7,0,1,0,0,40,0
46,9,0,0,4,0,0,0,40,0
44,10,2,3,5,0,0,0,38,1
52,9,2,13,0,1,0,0,65,1
31,11,2,11,0,1,99999,0,40,1
25,10,4,12,1,1,0,0,40,0
39,14,2,9,0,1,0,1977,45,1
37,9,4,7,3,1,0,0,28,0
38,13,2,12,0,1,0,0,55,1
29,8,0,0,1,0,3418,0,47,0
18,8,2,5,3,1,0,0,40,0
59,9,2,3,0,1,0,0,47,0
23,11,2,0,0,1,0,0,40,0
33,11,4,9,1,1,0,0,30,0
26,11,4,9,1,1,0,0,40,0
36,9,4,11,3,0,0,0,40,0
38,8,2,6,0,1,0,0,35,0
38,9,2,5,0,1,2829,0,30,0
30,10,0,13,1,1,0,0,40,0
67,11,0,12,1,0,0,0,40,0
38,8,2,5,0,1,0,0,40,0
21,8,2,0,5,0,0,0,47,0
33,10,6,0,4,0,0,0,40,0
21,9,4,6,3,1,0,0,40,0
41,10,2,0,5,0,0,0,40,1
72,9,2,0,0,1,0,0,28,0
58,9,2,0,5,0,0,0,25,1
29,10,4,0,1,0,0,0,40,0
48,10,2,9,0,1,5013,0,45,0
58,9,2,3,0,1,0,0,60,1
47,13,2,0,5,0,7688,0,40,1
26,11,2,9,5,0,0,0,47,0
17,8,4,7,3,0,0,0,28,0
27,10,2,3,0,1,0,0,40,1
37,8,5,11,4,0,0,0,40,0
24,11,4,11,3,0,0,0,35,0
18,9,4,0,3,1,0,0,40,0
28,11,3,9,1,0,0,0,47,0
53,13,2,3,0,1,0,0,45,1
31,10,5,11,4,1,0,0,40,0
48,10,0,3,1,0,0,0,47,0
49,9,2,3,0,1,0,0,30,0
62,8,6,13,1,1,0,0,40,0
52,9,2,6,0,1,0,0,48,1
56,9,4,11,3,1,0,0,40,0
34,9,2,11,0,1,0,0,47,0
31,8,2,3,5,0,0,0,40,0
50,9,2,5,0,1,0,0,40,1
32,9,4,2,1,1,0,0,40,0
55,8,2,6,5,0,0,0,40,0
19,10,4,7,3,1,0,0,35,0
59,9,2,2,0,1,0,0,45,0
36,10,2,3,0,1,0,0,55,1
45,13,2,2,0,1,0,0,45,1
20,9,4,0,3,1,0,0,30,0
30,9,0,11,4,0,0,0,47,0
44,10,2,11,0,1,0,0,47,0
22,10,0,0,4,0,0,0,40,0
77,8,6,7,4,1,0,0,28,0
43,16,2,9,5,0,0,0,40,1
46,9,4,5,1,1,0,0,40,0
45,13,2,3,0,1,7688,0,50,1
30,11,2,0,0,1,0,0,30,0
29,10,0,0,4,0,0,0,30,0
38,9,2,7,0,1,0,0,45,0
59,8,2,6,0,1,0,0,40,0
26,11,4,9,1,1,0,0,47,0
33,10,2,11,0,1,0,0,47,0
35,13,2,9,5,0,15024,0,35,1
27,7,2,2,0,1,0,1902,40,1
26,11,2,12,5,0,4508,0,28,0
37,11,4,9,4,0,5455,0,40,0
60,10,4,9,4,1,0,0,40,1
33,11,4,9,3,1,0,1741,40,0
43,10,0,0,1,0,0,0,40,0
35,13,2,11,0,1,7688,0,60,1
46,9,2,3,0,1,3103,0,50,1
34,8,2,4,0,1,0,0,40,0
51,9,0,11,1,0,0,0,44,0
50,9,5,2,1,1,0,0,40,0
43,11,0,3,1,1,0,0,28,0
41,15,2,9,0,1,0,0,60,1
43,10,2,12,0,1,0,0,40,1
50,9,2,6,0,1,3137,0,47,0
60,9,2,0,0,1,0,0,40,0
51,9,2,11,0,1,0,0,40,1
53,10,2,3,0,1,0,1977,40,1
36,13,2,3,0,1,0,0,45,1
36,13,2,11,0,1,0,0,60,1
29,11,2,9,0,1,5013,0,40,0
37,11,2,2,0,1,0,0,40,1
48,8,2,0,5,0,0,0,35,0
23,11,0,11,1,0,0,0,43,0
62,9,2,2,0,1,0,0,40,0
38,9,2,0,0,1,0,0,42,0
22,9,2,2,0,1,0,0,40,0
26,9,4,7,4,1,0,0,40,0
57,10,2,13,0,1,0,0,47,0
37,9,4,0,3,0,0,0,37,0
26,10,4,5,2,1,0,0,40,0
57,15,2,11,5,0,15024,0,35,1
64,9,2,5,0,1,0,0,28,0
63,8,2,3,0,1,0,0,40,0
26,9,4,2,3,1,0,0,40,0
19,9,4,6,1,1,0,0,40,0
38,10,5,6,1,1,0,2258,55,1
23,11,4,9,1,0,0,0,35,0
38,11,2,7,0,1,0,0,47,0
55,9,2,11,5,0,0,0,40,1
32,11,2,2,0,1,0,0,40,1
28,10,4,0,1,0,0,0,40,0
54,14,2,3,0,1,0,0,52,1
25,9,2,2,0,1,0,0,38,0
43,9,2,13,0,1,0,0,30,0
21,10,4,7,3,1,0,0,35,0
24,9,4,0,4,0,0,0,28,0
22,8,4,10,3,1,0,0,35,0
39,9,4,0,1,0,0,0,40,0
42,11,2,3,0,1,0,0,40,0
52,9,2,10,0,1,0,0,40,0
49,10,0,0,1,0,0,0,32,0
72,8,6,0,1,0,0,0,40,0
29,11,4,9,1,0,0,1590,40,0
24,9,4,2,1,1,0,1590,40,0
20,10,5,7,3,0,0,0,30,0
22,10,4,2,3,1,0,0,40,0
60,8,2,11,0,1,0,0,40,0
57,9,5,2,4,1,0,0,40,0
22,11,4,12,3,1,0,0,28,0
34,9,4,7,4,0,0,0,40,0
38,9,2,11,0,1,0,0,44,0
61,6,2,3,0,1,0,0,40,1
51,10,2,2,0,1,0,1672,47,0
45,13,2,11,0,1,0,1887,60,1
65,9,0,7,2,0,0,0,28,0
22,9,4,2,3,1,0,0,47,0
52,15,0,3,1,1,0,2559,60,1
32,10,4,3,4,0,0,0,35,0
19,9,4,0,3,0,0,0,28,0
18,8,4,7,3,1,0,0,28,0
39,11,2,9,0,1,0,0,40,0
33,9,0,13,1,1,0,0,45,0
68,8,0,4,1,1,0,0,28,0
46,10,0,6,3,0,0,0,28,0
17,8,4,5,3,1,0,0,28,0
36,11,2,11,5,0,0,0,40,0
48,11,2,9,0,1,0,0,40,0
69,8,0,7,1,0,0,0,28,0
21,10,5,5,1,0,0,0,40,0
37,10,2,2,0,1,0,0,40,0
60,10,2,0,0,1,7298,0,40,1
57,9,2,2,0,1,0,0,40,0
53,9,2,6,0,1,0,0,40,0
48,13,2,11,0,1,0,0,40,1
40,9,2,3,5,0,0,0,40,1
35,14,2,3,0,1,0,1977,48,1
51,6,2,11,0,1,0,1977,40,1
52,11,0,9,1,0,0,0,40,0
28,8,0,7,4,0,0,0,40,0
22,11,4,7,1,0,0,0,30,0
30,10,4,6,1,1,0,0,40,0
17,8,4,7,3,1,0,0,40,0
33,12,2,11,0,1,0,0,40,1
53,10,4,9,4,0,0,0,40,0
53,9,2,0,0,1,0,0,40,0
30,13,2,3,0,1,0,0,42,1
20,9,4,0,3,1,0,0,47,0
41,10,0,7,3,1,0,0,28,0
53,11,0,9,4,0,0,1876,38,0
38,13,2,3,0,1,15024,0,65,1
57,7,2,2,0,1,0,0,40,1
50,14,2,3,0,1,99999,0,60,1
49,10,2,3,0,1,0,0,60,1
39,12,2,3,0,1,0,0,50,1
48,15,2,9,0,1,15024,0,40,1
24,8,2,4,0,1,2105,0,47,0
26,10,2,2,0,1,0,0,45,0
63,11,4,9,1,0,0,0,28,0
43,11,2,9,0,1,0,0,47,0
60,14,2,9,0,1,15024,0,52,1
45,9,5,6,4,0,0,0,40,0
37,9,0,2,1,1,0,0,47,0
38,14,2,9,5,0,0,0,25,1
41,8,5,7,1,1,0,0,40,0
70,9,2,12,5,0,0,0,28,0
36,10,2,3,0,1,0,0,30,1
24,9,4,4,3,1,0,0,47,0
20,10,4,10,3,1,0,0,40,0
49,8,2,7,0,1,0,0,40,0
24,9,4,11,1,1,0,0,38,0
34,11,2,6,0,1,0,1672,47,0
35,14,2,3,0,1,0,0,65,1
31,9,4,2,2,1,0,0,40,0
28,10,2,12,5,0,0,0,40,0
41,11,4,9,4,0,0,0,40,0
39,11,2,3,0,1,0,0,47,0
17,9,4,7,3,1,0,0,40,0
34,9,2,11,0,1,0,0,47,0
31,11,4,9,1,1,0,0,45,0
45,9,0,7,1,0,0,0,35,0
21,9,4,0,3,0,0,0,40,0
34,10,6,0,4,0,0,0,40,0
52,10,2,10,0,1,3137,0,42,0
21,8,4,2,1,1,0,0,35,0
48,10,2,3,0,1,0,0,47,0
38,9,2,7,0,1,3464,0,47,0
69,9,2,3,0,1,9386,0,25,1
25,9,4,5,2,1,0,0,40,0
28,9,0,7,4,0,0,0,28,0
52,10,0,13,1,0,0,0,40,0
65,14,2,0,2,0,0,0,40,1
35,11,0,9,4,0,5721,0,40,0
46,10,5,12,4,0,0,0,47,0
46,10,2,2,0,1,3103,0,35,1
27,10,4,3,3,0,0,0,40,0
24,9,0,7,3,0,0,0,40,0
24,8,2,11,0,1,2580,0,40,0
36,9,2,6,0,1,0,0,45,0
28,9,2,3,0,1,0,0,40,1
25,11,4,12,3,1,0,0,40,0
27,8,4,6,1,1,0,0,40,0
31,11,2,2,0,1,0,0,40,0
77,11,6,0,1,0,0,0,28,0
26,10,4,7,3,0,0,0,45,0
36,11,0,9,3,0,0,0,40,0
46,9,0,9,4,0,0,0,40,0
25,10,4,7,3,1,0,0,40,0
73,16,6,3,1,1,0,0,25,1
36,8,2,2,0,1,0,0,40,0
47,9,0,3,4,0,0,0,40,0
65,10,2,4,0,1,0,0,40,0
47,9,2,2,0,1,0,0,40,1
35,9,2,13,0,1,0,0,47,0
22,11,4,0,3,0,4416,0,40,0
51,9,2,11,0,1,0,0,60,1
44,10,0,6,1,1,0,0,47,0
51,9,2,6,0,1,0,0,45,0
40,9,2,11,0,1,0,0,47,0
28,10,2,13,0,1,0,0,40,0
19,10,4,11,3,0,0,0,28,0
38,10,0,3,4,0,0,0,38,0
39,9,2,9,5,0,0,0,40,0
40,11,2,11,0,1,0,0,47,0
32,15,2,9,0,1,0,0,40,1
25,11,4,7,3,1,0,0,40,0
58,9,2,6,0,1,0,0,40,0
28,13,2,12,0,1,0,0,40,1
32,10,4,6,4,0,0,0,40,0
31,10,5,11,1,1,2174,0,47,0
33,9,2,7,0,1,0,0,40,0
57,6,2,11,0,1,0,0,55,1
45,13,2,3,0,1,0,0,55,1
37,13,2,9,0,1,0,0,45,1
34,9,2,5,5,0,0,0,40,0
40,13,2,9,5,0,0,0,40,1
42,11,4,3,1,0,0,0,40,0
37,12,2,0,2,0,5178,0,38,1
22,9,4,0,1,0,0,0,40,0
54,8,2,0,5,0,0,0,40,0
30,9,0,11,1,0,0,0,28,0
60,11,0,0,1,0,0,0,45,0
36,10,5,0,1,1,0,0,40,0
34,9,2,13,0,1,0,0,47,0
38,9,2,13,0,1,0,0,40,0
28,11,4,11,2,0,0,0,45,0
25,11,3,0,1,0,0,0,28,0
53,8,6,11,4,0,0,0,28,0
76,9,6,7,1,1,0,0,28,0
51,9,2,6,0,1,0,0,47,0
49,9,0,4,1,0,0,0,28,0
34,10,0,13,1,1,0,0,47,0
26,10,4,0,3,1,2597,0,40,0
20,11,4,6,4,0,0,0,40,0
23,10,2,0,0,1,0,0,40,1
18,8,4,0,3,0,0,0,28,0
24,9,4,0,1,0,0,0,40,0
17,8,4,2,3,0,0,0,28,0
77,10,6,0,1,1,0,0,28,0
40,14,2,9,5,0,15024,0,25,1
34,10,0,3,1,1,0,0,40,0
53,9,0,11,1,0,0,0,47,0
18,10,4,0,1,0,0,0,28,0
32,9,4,0,3,1,0,0,38,0
40,9,2,2,0,1,0,0,60,1
47,9,5,6,1,1,0,0,44,0
71,8,0,0,4,1,0,0,45,0
54,11,0,9,1,0,0,0,40,0
21,9,2,9,3,1,0,0,40,1
28,10,4,0,4,0,0,0,40,0
36,14,2,3,0,1,0,0,65,1
49,10,0,6,1,1,3325,0,45,0
24,10,0,0,1,0,0,0,47,0
36,11,4,9,1,1,0,0,40,0
32,10,2,12,5,0,0,0,40,0
46,11,0,9,4,0,0,0,40,0
42,14,2,11,0,1,0,0,45,1
45,14,2,12,0,1,0,0,25,1
28,11,4,3,1,0,0,0,40,0
29,10,3,11,3,0,0,0,28,0
42,9,0,3,4,0,0,0,40,0
60,11,0,11,1,1,0,0,47,0
36,8,2,7,5,0,0,0,28,0
53,10,2,10,0,1,0,0,60,1
38,13,2,11,0,1,0,0,50,1
34,8,2,13,0,1,0,0,40,0
44,11,0,9,1,0,0,0,43,0
68,9,6,6,1,0,0,0,32,0
51,14,2,11,0,1,0,0,40,1
55,9,2,11,0,1,4386,0,40,1
50,16,2,3,0,1,7688,0,60,1
25,11,4,9,3,1,0,0,30,0
47,10,0,3,4,0,0,0,40,0
37,9,4,13,2,0,0,0,40,0
52,10,2,9,0,1,0,0,45,1
61,9,2,10,0,1,0,0,28,0
56,13,2,3,0,1,0,0,40,1
38,13,2,11,0,1,7688,0,40,1
44,14,2,9,0,1,7688,0,50,1
27,9,2,7,3,1,0,0,40,0
49,14,2,11,0,1,0,0,50,1
37,10,2,2,0,1,0,0,43,0
40,14,2,9,5,0,0,0,60,1
74,10,6,0,1,0,0,0,28,0
24,11,4,12,1,1,0,0,47,0
18,8,4,11,3,0,0,0,35,0
25,9,2,6,0,1,0,0,47,0
37,10,4,3,1,1,0,0,47,0
52,10,6,7,4,0,0,0,40,0
40,9,0,0,1,0,0,0,40,0
62,13,2,3,0,1,0,0,35,1
34,10,4,11,2,0,0,0,35,0
30,8,4,11,2,1,0,0,28,0
42,8,2,2,0,1,0,0,35,0
39,11,0,3,4,0,0,0,47,0
30,9,0,3,1,1,4650,0,40,0
33,10,2,13,0,1,0,0,40,0
20,10,4,0,3,1,0,0,40,0
50,11,2,13,0,1,0,0,47,0
22,10,2,11,5,0,0,0,30,0
27,9,4,0,3,0,0,0,40,0
25,9,4,7,1,1,0,0,40,0
30,9,2,9,0,1,0,0,35,1
28,11,4,9,1,1,0,0,40,0
20,10,4,0,1,1,0,0,28,0
43,10,2,2,0,1,0,0,40,1
20,10,4,5,3,1,0,0,47,0
19,9,0,2,1,0,0,0,40,0
30,9,5,3,4,0,0,0,29,0
23,8,4,0,4,0,0,0,40,0
24,9,4,7,1,1,0,0,37,0
55,13,2,3,0,1,0,0,45,1
37,7,2,6,0,1,3103,0,44,1
32,8,4,4,4,0,0,0,40,0
32,12,2,9,0,1,0,0,48,1
51,11,2,2,0,1,0,0,47,0
39,16,4,9,1,1,0,2824,50,1
17,8,4,11,3,0,0,0,28,0
27,9,4,13,3,1,0,0,47,0
39,11,0,3,4,0,0,0,47,0
31,11,2,12,0,1,0,0,40,0
19,10,4,0,3,1,0,0,40,0
59,9,2,6,0,1,0,0,40,0
30,11,0,11,1,1,0,0,40,0
38,9,2,2,0,1,0,0,50,1
43,13,2,9,0,1,0,1977,40,1
36,13,2,3,0,1,0,1887,40,1
28,14,2,9,5,0,7688,0,35,1
25,11,4,3,1,0,0,0,40,0
58,8,2,2,0,1,0,0,40,0
22,10,2,3,0,1,0,0,45,0
35,13,4,11,1,1,0,0,40,1
43,11,2,3,0,1,0,0,40,0
35,10,2,12,0,1,0,0,45,0
46,8,2,2,5,0,0,0,45,0
34,13,2,3,0,1,0,0,45,1
39,13,2,3,0,1,0,0,50,1
56,10,0,0,1,0,0,0,35,0
29,11,4,2,1,0,0,0,45,0
33,10,0,3,4,1,0,2824,48,1
32,10,2,3,0,1,15024,0,50,1
35,10,2,7,0,1,0,0,40,0
26,10,2,13,0,1,0,0,40,0
45,9,4,5,1,1,0,0,40,0
30,8,4,5,3,1,0,0,47,0
21,10,2,7,0,1,0,0,40,0
58,9,6,0,1,0,0,0,30,0
24,11,2,2,0,1,0,0,45,0
27,9,4,6,3,1,0,0,40,0
36,13,2,3,5,0,0,0,25,1
30,11,2,2,0,1,0,0,40,0
43,9,2,0,0,1,3908,0,40,0
30,13,2,3,0,1,7298,0,40,1
40,13,3,11,1,1,0,0,40,1
65,9,2,0,0,1,3818,0,40,0
26,8,4,11,1,1,0,0,45,0
31,9,0,0,1,0,0,0,40,0
29,9,2,11,0,1,0,0,47,0
23,9,4,13,3,1,0,0,40,0
66,9,2,13,0,1,0,0,28,0
46,8,2,5,0,1,0,0,40,0
54,11,6,0,4,0,0,0,38,0
58,9,6,3,1,1,0,0,47,0
35,9,0,11,4,0,0,0,30,0
21,8,4,0,3,1,0,0,40,0
65,13,2,9,0,1,0,0,40,1
52,9,6,11,4,0,0,1762,40,0
46,14,2,9,5,0,0,0,65,1
21,11,4,2,3,1,0,0,40,0
24,11,4,5,1,1,0,0,47,0
36,15,2,9,0,1,0,0,65,1
20,10,4,5,1,1,0,0,40,0
46,10,2,6,0,1,0,1628,40,0
37,9,2,2,0,1,0,0,45,0
49,9,6,3,1,0,0,0,28,0
25,8,5,0,1,0,1055,0,40,0
18,9,4,0,3,0,0,0,40,0
28,9,5,7,4,1,0,0,40,0
22,10,4,0,3,1,0,0,30,0
19,10,4,0,3,0,0,0,28,0
43,8,2,13,0,1,0,0,40,0
49,10,2,2,0,1,0,0,40,1
29,10,2,12,5,0,0,0,28,0
62,11,2,3,0,1,0,0,40,0
44,9,0,0,4,0,0,0,40,0
30,11,4,7,3,1,0,0,47,0
77,10,6,11,1,1,0,0,28,0
57,15,2,9,0,1,0,0,36,1
41,10,6,7,4,0,0,0,40,0
31,9,0,6,1,0,0,0,40,0
25,10,4,13,1,1,0,0,40,0
55,9,0,2,4,1,0,0,40,0
22,8,4,0,3,1,0,0,40,0
31,8,4,7,3,1,0,0,30,0
58,9,2,6,0,1,0,0,40,0
37,10,2,5,0,1,0,0,40,0
43,8,4,13,1,1,0,0,42,0
35,9,4,11,3,0,0,0,40,0
47,10,2,12,0,1,7298,0,40,1
30,9,2,11,5,0,0,1573,35,0
58,10,0,0,4,0,0,0,40,0
25,11,4,9,1,0,0,0,40,0
49,11,2,11,0,1,0,0,47,0
58,9,0,11,1,1,0,0,36,0
77,8,2,0,0,1,0,0,28,0
45,11,6,11,4,0,0,0,40,0
20,10,4,0,3,0,0,0,30,0
30,10,2,6,0,1,0,0,30,0
50,11,2,11,0,1,0,0,47,0
41,9,2,3,0,1,0,0,40,0
33,11,0,7,4,0,0,0,40,0
19,8,4,13,3,1,0,0,28,0
49,9,2,0,0,1,0,0,40,0
51,8,2,2,0,1,0,0,40,0
35,10,0,11,4,0,0,0,30,0
52,11,2,3,0,1,0,0,40,0
57,8,0,7,1,0,0,0,28,0
25,11,4,11,1,0,0,0,40,0
29,11,4,3,4,0,0,0,40,0
42,15,2,9,0,1,0,1887,40,1
54,8,0,7,1,0,0,0,28,0
39,11,2,9,0,1,0,0,30,0
50,9,2,2,0,1,0,0,44,1
42,11,2,7,0,1,0,0,30,0
33,9,4,6,1,1,0,0,47,0
44,8,0,5,1,1,0,0,47,0
37,9,2,2,0,1,0,0,60,1
19,10,4,0,3,1,0,0,28,0
43,10,0,2,1,1,0,0,40,0
49,11,2,9,0,1,0,0,40,0
65,11,6,7,1,0,0,0,40,0
38,13,2,9,0,1,0,0,40,1
29,10,4,7,4,0,0,0,40,0
32,11,4,9,3,0,0,1741,40,0
23,11,4,0,1,0,0,0,40,0
55,9,0,11,1,0,0,0,40,0
38,9,0,11,4,0,0,0,40,0
56,9,2,13,0,1,0,0,40,0
31,11,4,0,1,0,0,0,40,0
23,10,4,0,3,1,0,0,28,0
17,8,4,11,3,0,0,0,28,0
41,13,2,9,0,1,0,0,40,1
35,13,4,11,1,1,10520,0,45,1
47,13,2,10,0,1,0,0,45,1
29,9,0,2,1,1,0,0,40,0
44,14,2,3,0,1,0,0,35,1
62,8,2,4,0,1,0,0,40,0
38,9,0,6,2,0,0,0,40,0
48,14,2,9,0,1,0,0,50,1
46,9,0,2,1,1,0,0,40,0
29,10,4,3,1,1,0,0,47,0
17,8,4,7,3,1,0,0,32,0
36,11,0,11,4,0,0,0,40,0
73,9,6,0,1,0,0,0,40,0
67,9,2,3,0,1,9386,0,50,1
37,12,2,13,0,1,0,0,50,1
37,9,0,0,4,0,0,0,40,0
50,14,2,9,0,1,0,0,65,1
24,9,2,13,0,1,0,0,45,0
32,14,2,3,0,1,0,0,60,1
51,8,2,7,5,0,0,0,38,0
56,9,2,11,5,0,0,0,35,0
52,10,2,3,0,1,0,0,60,1
32,9,2,2,0,1,5178,0,48,1
17,8,4,11,3,0,0,0,28,0
31,11,3,9,1,1,0,0,40,0
22,10,4,11,3,0,0,0,40,0
21,10,4,9,3,0,0,0,40,0
